politifact14940,"818475238967099392, 16434028, 2347049341, 824645127356485632, 1381088924, 4214805732, 2421212666, 3002284937, 4833788882, 717506369763430400, 1664939335, 33119023, 626380878, 3508493233, 890241347487223809, 15501305, 20202893, 22260999, 906142594605826048, 906142594605826048, 27155668, 518240592, 215706292, 406186434, 33119023, 130361402, 193097596, 1056179778, 25739013, 4839064522, 708236539353030656, 981638827, 24733117, 759402979, 113243806, 57071899, 4763375173, 138087534, 500947092, 2238402254, 15348732, 175174342, 1235308500, 245799031, 3060134252, 3512095638, 823951701203828736, 331175585, 820876745675075584, 127796055, 2540016757, 16141267, 3665746092, 3202474484, 3994984394, 18722143, 129396067, 797342394, 16570894, 27863014, 144988175, 197640217, 1229641040, 349857091, 4831328608, 1050144337, 1263538056, 1028368352, 108232726, 53388429, 64900345, 3303752234, 1229641040, 15772952, 831511472656285696, 25843503, 724890788, 65803294, 52861122, 2151612205, 905019768, 878040676570734593, 407948070, 1004813316, 38025757, 38025757, 137501022, 778579793545662464, 20482617, 3320946127, 196674621, 839402840, 41361814, 130025980, 100603066, 1229571079, 2355258758, 762231576, 23776241, 2178197532, 798603038118346756, 841861508942450688, 3193763078, 16726512, 101386226, 8123652, 19355709, 19152095, 3250841, 17906632, 32283017, 841861508942450688, 128985475, 4876477827, 23864972, 1732191036, 377188795, 44852901, 20635248, 824075448950722560, 28972711, 24481831, 1102749780, 122150691, 8071902, 3487621, 23603771, 821856683722948608, 16461666, 14993191, 91160596, 165480484, 1004623333, 430341327, 17334476, 388324988, 2470324052, 428518948, 242497913, 42243468, 17401251, 25739013, 327096627, 16378271, 546693596, 828320039262625792, 716009752661090304, 122834618, 582128734, 930907138901372928, 14085146, 24432463, 273417314, 837981504, 273428948, 24091188, 2784646387, 2445505148, 34043346, 111605910, 111605910, 18255658, 271650938, 3319242561, 225265639, 2916860376, 2918947319, 44412051, 18159075, 1618225440, 3865124652, 831590634217684992, 16426293, 246647526, 1252997479, 16738096, 3344313713, 56497675, 3318167594, 62617586, 625195519, 2305135968, 454997996, 1498614276, 169062933, 893290253724897281, 4554755444, 23147124, 253594767, 29324127, 2770252795, 2311326068, 1690038312, 364563540, 839250379, 44090607, 48019884, 474053956, 250604662, 287873495, 1593851258, 708688846628757504, 270445431, 209406450, 4608722297, 2964338737, 871737566906662912, 169481994, 48481040, 214586101, 41361814, 2843216775, 389572675, 340339687, 41645538, 2730558604, 813572101550604288, 395529626, 809430713510531074, 361862134, 620228575, 907719851640344578, 4854943546, 807642652682223616, 818278854376755200, 802865699077165056, 804168691625521152, 1194840415, 3352912754, 46133838, 22819266, 734790230843269120, 150131856, 345661715, 33105282, 810646967676071936, 45141500, 22540374, 803091707361251328, 825478118982955009, 2545545694, 822988471358947329, 339799105, 3425715613, 395529626, 117293062, 3938733617, 56722736, 22969087, 780384414228447233, 849841043059036160, 2379182562, 4075634596, 37280980, 788098, 2991978347, 390299215, 388681302, 900091915, 800540782893535232, 562498029, 2458976628, 910956832205754368, 98926033, 2392947746, 4435673712, 1276177524, 2458976628, 3677679016, 15321866, 49303660, 831815773, 895332348270661632, 775865920883269633, 2361492889, 45615598, 1053690662, 842365323936444416, 549529801, 62643118, 797342394, 797342394, 4457618113, 562503957, 26689182, 2766862088, 4099926287, 745672129643847681, 154136730, 24517979, 78208414, 70247351, 43995875, 359751963, 180785464, 126709039, 364563540, 101368606, 280592005, 1537048512, 49206987, 20550490, 246647526, 860655782, 284865787, 28176472, 764950242244648960, 81231622, 3327657188, 1027973845, 18587376, 989821, 454114632, 355577666, 48225609, 394849483, 1110728904, 17594634, 86247881, 1499472000, 59229926, 342333494, 24576939, 136607555, 70130563, 201404613, 55643339, 927178428058685440, 2775755522, 247028724, 38459748, 26696510, 375681984, 988042832530296834, 1357342237, 2172878994, 67444860, 127323141, 526426576, 1164005534, 69127402, 3270667796, 137172252, 198379446, 18316259, 1701006200, 32433208, 1891274786, 1668132566, 759511663116709888, 61798736, 134971995, 3370001, 57248215, 122280853, 3079986094, 2212152565, 2190688044, 975133060638347264, 477221194, 1509962810, 1286690466, 467872262, 186354269, 18022876, 269107975, 278643602, 839861253195485184, 834945869086601216, 19784133, 814296400494104576, 19375689, 829484238642688001, 26186655, 19275701, 15300423, 41883063, 191071575, 490832528, 3247929665, 30471835, 979116164692373504, 22025109, 216039508, 998676889131716608, 249056189, 4547656288, 225265639, 20542576, 2333179337, 795774693944852480, 957347978812973056, 759581804, 344941763, 16620002, 476377702, 19808025, 272133230, 194187390, 113089235, 62560497, 17661016, 735522533051650048, 34163521, 111411054, 206807606, 820378613203816448, 1162848096, 772468524, 2294688973, 99401353, 23469093, 17304087, 225265639, 86595032, 773954934345719809, 69676065, 378370393, 927308047613018112, 857733840323977216, 3143550214, 230257950, 295099764, 19747338, 780614850468642816, 225265639, 145757947, 225265639, 1683856248, 151128618, 4749649722, 921516183668609024, 80910292, 3299792738, 733250043617136640, 801595044, 714340537, 225265639, 145757947, 490832528"
politifact11066,"29897850, 45684570, 259827435, 703754590, 130126386, 386235552, 19914257, 108806652, 3384262751, 2407700923, 164306129, 165099102, 158863956, 218741534, 160635382, 161033022, 160947496, 166271844, 161054550, 226457069, 161032571, 855574459, 161754150, 161057349, 296945660, 165880406, 285657789, 159596151, 211321945, 3003233070, 19950726, 2636340443, 20425092, 154086930, 421522795, 24234505, 391673196, 2575245955, 274714964"
politifact14174,"87512843, 250386727, 32529947, 87512843, 21605446, 28611914, 180500350, 385088319, 423709378, 419054153, 54636688, 224536119, 604532930, 134707344, 21428264, 2543982944, 334626794, 166979171, 1264743678, 4709272320, 756129356850749440, 756129356850749440, 2817032828, 350772690, 480473786, 4634538081, 803686502014316544, 816721753284059136, 30203951, 109023789, 23180712, 48227953, 302068726, 22409843, 30336920, 480473786, 710928087387664388"
politifact13395,"14345062, 20788496, 160930875, 278688378, 2593165068, 229992790, 522414698, 707994300550930432, 1228840274, 3825819041, 54951191, 714482155968143362, 244051583, 3277254290, 1420514798, 3277231820, 1241870148, 3277262672, 89423359, 19369041, 230823288, 130254281, 235196204, 44366594, 87957969, 703090157063254022, 2467791, 2847020799, 3328064230, 216068678, 18165865, 17292556, 36741547, 183876837, 1428245454, 16139049, 57730696, 715462407871717376, 715465039042494464, 715467703746760704, 715471945702060033, 715472397147615232, 715474265433214976, 715476982998274048, 715476934537314304, 715495730383691776, 715501015936540672, 715507827662528512, 715399218123309056, 40334543, 271219601, 2192319416, 71569841, 1359981895, 15097910, 11347122, 14740408, 48071635, 16311677, 2557561303, 877308955, 250433326, 71569841, 236922835, 235196204, 4281926909, 15220853, 3231381673, 16802422, 708720422712377344, 708720422712377344, 1554850219, 730248712878952448, 278642216, 183753455, 25377285, 2180201223, 22635509, 28878752, 838627057, 4767553299, 589740552, 717698852275503104, 275942684, 1183963686, 2792799317, 2211846925, 1579892179, 4894482472, 4407286342, 62538319, 723808987242582016, 1632334700, 235214519, 2802024270, 732261441802240000, 603687663, 707057817816014848, 3311741947, 461072580, 732233858205290497, 316104075, 1955109913, 3011598397, 1399805186, 104848875, 111757350, 19403608, 317527173, 884165648, 34383891, 162491255, 272091645, 485423388, 165073959, 36679987, 2421228369, 713392616121966592, 61104689, 636652493, 3136161212, 2775892105, 754135908, 18644313, 84685398, 1551581382, 24978949, 726597368611655680, 20618180, 14063510, 601065065, 16896462, 351400120, 627542112, 15655665, 371840247, 74240045, 209178738, 23086743, 3022021546, 267903650, 22644298, 14198574, 39363592, 376009166, 336388547, 578886218, 327684727, 17868868, 331286884, 44266833, 3152996890, 1697592272, 129553066, 712786914273660928, 58271014, 1663081453, 3601015455, 41533907, 2919907586, 4852033053, 4834147372, 330489303, 742601846, 67946448, 213560152, 37272786, 2911304737, 1424592979, 726465241291186176, 349462644, 111403496, 887562596, 21495530, 57174187, 1895637186, 25377285, 20364178, 755852694, 513775722, 65943167, 49800332, 116921689, 57211570, 16634486, 186830196, 16036941, 288981065, 4855874126, 93251080, 22066415, 291789016, 68672927, 1692290618, 2731242646, 704060092065423361, 16046979, 15150904, 23851002, 332671489, 714720425801084930, 4891816114, 223900998, 59676625, 136655165, 360771315, 4898071876, 4915718896, 187657428, 2193756544, 1422241538, 716138642960420864, 552527556, 84194378, 144624137, 3679704142, 204534066, 34383891, 555120449, 28277980, 17013060, 333817463, 1604464490, 741913790, 26758509, 585892489, 18509967, 4517852294, 134971995, 1278973044, 7259302, 15463070, 188132599, 83871133, 63227112, 780269431, 24880446, 144402222, 257019790, 30082227, 2349010292, 349462644, 349462644, 2349010292, 2349010292, 1096901059, 111403496, 1483059631, 163194830, 474450287, 49966935, 136881432, 61104689, 420854296, 2421228369, 15517408, 2275218805, 718375439367028737, 16334372, 2191568058, 459090158, 464733982, 52949830, 421616276, 15081227, 3390289323, 439608838, 788862644, 32686575, 1268353729"
politifact7259,"702363, 450476580, 273340997, 134688558, 869049313, 226153967, 217740863, 45638355, 330319732, 621122060, 761237988, 209154269, 477702366, 124578114, 14437914, 18052599, 309190582, 22701396, 21519788, 313037820, 59661432, 516023524, 276128578, 59661432, 24379982"
politifact12418,"11856032, 754135908, 3376581244, 852667086, 134707344, 3190486741, 94715094, 92079350, 76080355, 4345685308, 704273410466172928, 2407593510, 149984992, 155712046, 2790100168, 232925826, 260229730, 479659751, 387956439, 123911261, 63528484, 852667086, 456814818, 238278490, 719823587834773504, 718071175285440512, 2469038124, 251400512, 3462557476, 4872072682, 728478924536221696, 718981555062837248, 2469038124, 2262398136, 727282716891172865, 135676285, 810800743, 711102413374136320, 505548424, 377719735, 718981555062837248, 727282716891172865, 288234676, 340926209, 802014715, 3369810489, 718981555062837248, 21924525, 727282716891172865, 2502895924, 3433148488, 549514800, 718981555062837248, 2371825659, 14602051, 727282716891172865, 34383891, 328116361, 470929874, 1700275219, 17272670, 74873514, 2197106143, 2735511486, 4911900262, 2344181191, 2468687005, 29530235, 13323542, 716937808108253184, 704808786670788608, 1134753494, 837933536, 310732584, 596864336, 19401407, 1975988486, 1631426922, 1596517034, 472314695, 1566407857, 2415004836, 4858472657, 49123525, 317356191, 1240776168, 3060462260, 1668762217, 72694283, 107583191, 15970784, 837933536, 20501734, 64266249, 18774240, 2156561740, 2156561740, 8189292, 792651643, 2995378398, 19393576, 70948274, 504897450, 2434533624, 711936148, 711936148, 232702968, 94172234, 174981935, 187970752, 865209350, 5950272, 94172234, 408268854, 2371825659, 2707406612, 4054643129, 33530715, 3327526474, 3327526474, 73625517, 4367485815, 16538186, 2979680477, 4083270941, 15244782, 62066708, 241690584, 120797863, 399160753, 626391901, 88619729, 2610688152, 16896939, 4714508847, 15972351, 2795196661, 337821846, 11856892, 19561082, 350636706, 22874752, 1438602337, 594228829, 204825658, 74571454, 2231901354, 21571908, 20539024, 981071424, 33125742, 107254637, 61073310, 5856182, 1560852734, 2795517045, 35336511, 417965044, 218762082, 627773242, 830035634, 415352045, 59320978, 147992355, 584735633, 2230309734, 3061746128, 263434499, 885601772, 1560852734, 710556675418161153, 68035568, 751537507, 443412612, 1077396991, 416729595, 71584155, 724219435, 476811284, 487595501, 3424040651, 342970825, 94442794, 3222286221, 107155690, 2753743832, 460980405, 1624018406, 275777152, 3069216826, 40725502, 743307570, 43566423, 14280299, 725550608988573696, 116473390, 166646493, 406665273, 4023264794, 429601885, 2608799046, 47156498, 24661449, 3020455940, 971674884, 866504376, 4860608805, 711284504485302275, 733254962189369344, 317356191, 95368728, 19059966, 129959831, 255485287, 498036678, 19393576, 724500918255788032, 3327526474, 3327526474, 163682999, 16074977, 4434113052, 1186457310, 1594659090, 26398698"
politifact12945,"40386577, 76027332, 200925366, 21589447, 378172310, 571202103, 48071635, 3021246546, 3038966184, 15855073, 186232153, 169666957, 1301573059, 14862082, 33989747, 15220505, 148321874, 271026442, 116050479, 765310177478258688, 12163922, 15727697, 287893095, 624154801, 285097277, 708338301594423296, 105952118, 1065024259, 455178125, 750742061842849793, 244880310, 4721679323, 430965559, 18938704, 218645400, 87957969, 48071635, 291249899, 3029466310, 723970094775324672, 2426218693, 2283571788, 50727589, 1697710316, 144189766, 717902302, 2273640426, 502485150, 2153476724, 767615423491612676, 913388659, 755797266435190784, 36033359, 3044710461, 307428791, 462457376, 3935994083, 164554364, 3000661701, 329888335, 463382740, 2247799814, 228437789, 2340676115, 727558548540956672, 110899711, 4787331950, 139147114, 60684098, 474450287, 28674574, 3230920029, 343535198, 17669628, 298099354, 23326668, 288755234, 19241609, 19408886, 626493687, 2722008668, 5054871, 90711442, 118837027, 188006140, 2281029895, 242696283, 1441793414, 11763832, 552068166, 2196488120, 3361002119, 43760718, 29488514, 76377195, 14376840, 2356561136, 2562413593, 4850124523, 37238811, 555438116, 723875647, 2815859062, 4026891073, 455374803, 2461947739, 22526181, 322874617, 4780848218, 14678264, 3289097660, 2421228369, 15727697, 2415311274, 389841834, 931039604, 462427721, 23658399, 254835131, 24601373, 2566124461, 2756388564, 2421228369, 2400988178, 4787331950, 2267700079, 28144315, 765353478415785984, 708325359725334533, 520460203, 266285257, 100531988, 765353478415785984, 765353478415785984, 765353478415785984, 765353478415785984, 710997919197843456, 717836722508210176, 727167120, 713731054906044417, 105917268, 2296218770, 2856180336, 4296576674, 284090190, 284788394, 220251523, 2359310914, 2994390921, 2334894821, 740735647833432064, 2371028220, 3153116920, 2347832648, 2351157576, 1511154877, 1939212224, 2322972280, 3241468546, 2282990761, 128450643, 1219847012, 2383802631, 3153083326, 2331266245, 2415311274, 2358140324, 1214570670, 3188677721, 47401956, 583127113, 2646742148, 1166706835, 67041692, 302050680, 2463362038, 1733102622, 2414749344, 223761032, 3341942097, 24570249, 16462209, 3664920377, 269535116, 2155585524, 4074792076, 786734930130796544, 187657428, 241266878, 797342566874279936, 42565249, 1653547458, 512620752, 813572101550604288, 135991229, 885512018, 2324594156, 787467362, 24259655, 707766407061069824, 727840825661661184, 802898727836983296, 637449762, 189220816, 511167564, 2372488122, 1095901676"
politifact14064,"860275999, 4688014453, 1152340350, 35606154, 2389748504, 4426507168, 2685466482, 3428474187, 2313574251, 970463358, 271219601, 1355218452, 22707692, 327355497, 283584222, 285768548, 49594838, 85405824, 93419194, 2833201207, 14091197, 900623654, 452921304, 2252471766, 452921304, 21155483, 551237452, 1062074533, 436182585, 3239776277, 159750256, 329159493, 811545324, 21883843, 2150359365, 3227289826, 269798459, 29063926, 3442684032, 170879104, 60919240, 1639918896, 4578050474, 16711026, 116579860, 343466558, 492572192, 22262203, 93816184, 28507495, 2348753839, 936198384, 2329498706, 866341140, 3572758941, 944243718, 85168838, 360448978, 865200110, 2573901282, 818552652, 522775464, 2286862575, 4852777645, 430246721, 15909473, 1249940875, 4859565389, 4578050474, 20950804, 16182141, 347193582, 63368814, 4647331883, 308767238, 940564148, 77272933, 100909514, 3293659195, 19234007, 2178771822, 33072587, 2838510419, 46896564, 1033943323, 4185297436, 32301945, 480900509, 2574466798, 50889813, 1598812760, 333506982, 129655414, 1321522453, 1683533647, 942422990, 54809316, 47481357, 324949426, 1058836100, 810740929, 94433406, 4883507679, 113243806, 72454254, 2413335613, 133138637, 484399952, 2253544608, 2336912881, 268265145, 4284587533, 4284587533, 519520614, 49664349"
politifact5469,"304140582, 14517538, 75600769, 22736585, 74144130, 243446474, 402094121, 245287542, 304140582, 243446474, 243446474, 243446474, 19686823, 243446474, 243446474, 243446474, 243446474, 243446474, 243446474, 14517538, 454100672, 30050899, 276239802, 23038023, 104299137, 75600769, 18700463, 72622440, 41829280, 73126240, 138320684, 234183511, 233809950, 171211780, 195075854, 137075616, 137075616, 240234884, 28971908, 344686057, 59791650, 396225758, 108823842, 46088331, 348054926, 113367608, 470955405, 285492111, 285493016, 285494840, 285920233, 285495622, 285509842, 399294009, 221385471, 32480859, 353520697, 22736585, 384111224, 454100672, 14517538, 454100672, 17087824, 398979885, 245287542, 245287542, 19543182, 402094121, 429749182, 33180256, 304140582, 14412533, 21704949, 191924058, 222554961, 22736585, 245287542, 402094121, 14517538, 74144130, 349921996, 24464743, 92079350, 454100672, 524768763, 186347749, 14517538, 116313542, 170593896, 1403574307, 24033771, 14795035, 18010191, 14885374, 237112765, 15433452, 74144130, 40792891, 237112765, 209622504, 28785486, 154664347, 103145000, 20618608, 14276218, 237112765, 258890018, 106738941, 237112765, 285772181, 21316253, 47095259, 430019482, 438812621, 108686283, 40792891, 431327380, 298572946, 434441588, 74144130, 149315713, 180885750, 32296453, 45755180, 475190348, 251627765, 20002978, 435236285, 23038023, 93069110, 123674886, 9532402, 274865598, 14216438, 21137643, 289155388, 50462497, 108686283, 21091983, 27418306, 481764981, 1759181, 299798118, 319800208, 30111381, 40792891, 453520720, 376862803, 24775903, 18172254, 305016035, 21830279, 289155388, 18345594, 74144130, 16713948, 19034656, 2555979271, 2356836282, 2546408312, 2356836282, 2356836282, 41818029, 32725808, 234183511, 221385471, 76265144, 329469985, 14517538, 126722715, 222554961, 16380351, 183876837, 237112765, 14517538, 21600614, 75600769, 18010191, 245287542, 402094121, 429749182, 14517538, 52774637, 19034656, 75715678, 19785310, 65664369, 12272322, 85131054, 18957767, 72622440, 69488067, 211843500, 164324018, 14264731, 187595854, 123833376, 316912846, 173805698, 63347693, 217464738, 319499025, 329469985, 322498303, 317788038, 45728904, 153914636, 99562112, 429749182, 402094121, 245287542, 14517538, 75600769, 52774637, 222106235, 305938669, 7017682, 245287542, 402094121, 245287542, 429749182, 402094121, 101262738, 74144130, 14517538, 75600769, 17922825, 17546958, 331887265, 331856754, 331819954, 245287542, 429749182, 402094121, 19323389, 16732466, 304140582, 304140582, 395966240, 101262738, 28701114, 245287542, 19323389, 429749182, 402094121, 14517538, 14517538, 280130357, 16457324, 205098979, 65664369, 304140582, 16247160, 16142297, 19090614, 17406688, 92079350, 18125737, 22736585, 75600769, 27899417, 245287542, 402094121, 19323389, 304140582, 14517538, 17846612, 21234528, 326255267, 21316253, 16157855, 199836680, 104299137, 245287542, 402094121, 56749157, 75600769, 74144130"
politifact6603,"387956384, 71369563, 226691191, 31405147, 71369563, 864999774, 60603769, 426578718, 520029915, 540472551"
politifact7511,"75093019, 40711814, 40711814, 40711814, 19039823, 19039823, 2516158890, 228134082, 854852024814321664, 1387476174, 759414372984721408, 1359663618, 865213853092786176, 59299156, 3771043037, 2303652506, 813292929779372032, 613832334, 19336751, 813292929779372032, 244544741, 20050377, 911337389041127424, 20780650, 20780650, 4626885679, 335107618, 21901715, 2735057274, 1045070063525666821, 798284673604579329, 155120458, 835514948759453697, 3771043037, 1156206252, 1045666058584055808, 252751061, 16179017, 65634311, 38433277, 564111558, 33047530, 40224741, 1029242357554786304, 1029387533816344576, 712803897274982400, 259819626, 259819626"
politifact339,"560203170, 560098951, 393287506, 290639428, 560203170, 560098951, 393287506, 366720328, 290639428, 2296481587, 47745048, 1284956808, 1394634872, 2930376759, 751048532145176576, 4690462530, 26812918, 26812918, 1371046874, 29368706, 808849206383411201, 4646517636, 329159493, 16475168, 1284956808, 16475168, 1284956808, 1270827624, 826137068879228928, 4646517636, 4646517636, 2559957139, 4646517636, 4646517636"
politifact11189,"45186867, 312149882, 169586280, 14345062, 2444051599, 522414698, 852667086, 614519860, 522537060, 739917721, 38258035, 278688378, 3087404808, 522414698, 477239871, 19369041, 747914312, 2559476538, 2359028480, 2279678299, 2825578734, 2720797988, 2714712152, 3068072249, 2262398136, 2674744538, 229992790, 257434084, 31155847, 149938650, 2593165068, 2505254119, 324670614, 34341362, 620452814, 2669361349, 876053088, 155682900, 505548424, 3358752268, 1241870148, 1420514798, 3110899521, 491763017, 288234676, 20722768, 2284490546, 2595469159, 160930875, 3034853732, 2518291368, 1352913667, 2337999540, 176400197, 1282825729, 3110899521, 21450106, 3173303761, 2379923131, 18220818, 3222031841, 3248780360, 3248811697, 3248728686, 3248777606, 3248786048, 3247802994, 3248747400, 3247861556, 3248804960, 3248741652, 3247812318, 3247821870, 3248832415, 3331448339, 3331486822, 3247983733, 3331444601, 3247918452, 3247851780, 3247892552, 3331390377, 3247914792, 3331441391, 3247965824, 3248041394, 3247993014, 3248040398, 3248047370, 3248083195, 3248050616, 3248082289, 3247987092, 3248759658, 3248865457, 3248863639, 3248767416, 3248758182, 3248763462, 3248846719, 3248764044, 3248769270, 3248752020, 3248830616, 3248866561, 3248882731, 3248842568, 3248776800, 310732584, 15415774, 3248811697, 3248780360, 3248786048, 3248728686, 3248777606, 3248747400, 3247802994, 3247821870, 3247861556, 3247892552, 3248832415, 3248741652, 3247812318, 3248804960, 3331444601, 3247914792, 3247965824, 3247983733, 3247851780, 3331390377, 3331448339, 3247918452, 3331486822, 3331441391, 3248040398, 3247987092, 3248082289, 3247993014, 3248050616, 3248041394, 3248083195, 3248758182, 3248846719, 3248769270, 3248863639, 3248763462, 3248767416, 3248752020, 3248764044, 3248759658, 3248865457, 3248830616, 3248866561, 3248047370, 3248882731, 3248842568, 3248776800, 3248786048, 3248780360, 3248777606, 3248728686, 3248811697, 3247861556, 3247812318, 3248741652, 3247821870, 3248747400, 3247892552, 3248832415, 3248804960, 3247802994, 3331390377, 3247965824, 3247914792, 3247851780, 3331448339, 3247918452, 3331444601, 3331486822, 3247983733, 3331441391, 3248040398, 3247993014, 3247987092, 3248083195, 3248050616, 3248082289, 3248041394, 3248047370, 3248846719, 3248863639, 3248763462, 3248769270, 3248759658, 3248758182, 3248767416, 3248865457, 3248752020, 3248764044, 3248866561, 3248830616, 3248842568, 3248882731, 3248776800, 3248728686, 3248786048, 3248811697, 3248777606, 3248780360, 3247821870, 3247812318, 3248741652, 3247892552, 3248832415, 3248804960, 3248747400, 3247802994, 3247861556, 3331448339, 3247851780, 3331444601, 3247983733, 3331441391, 3331390377, 3247914792, 3247965824, 3247918452, 3331486822, 3248050616, 3248040398, 3247987092, 3248082289, 3248041394, 3248047370, 3247993014, 3248083195, 3248767416, 3248763462, 3248758182, 3248759658, 3248769270, 3248764044, 3248752020, 3248846719, 3248863639, 3248865457, 3248830616, 3248866561, 3248776800, 3248882731, 3248842568, 236183724, 3387128921, 15240851, 35159061, 422976578, 3110899521, 75681170, 180546484, 1203232267, 3270727387, 4062367067, 316645569, 111141045, 557322775, 122567822, 137718722, 3136161212, 177070701, 111141045, 2159049298, 529774706, 3084416757, 21011616, 14416109, 121619768, 22232322, 187387276, 19848466, 145862955, 3243388381, 27320992, 3155652828, 66495289, 348586019, 239510568, 242438723, 2664278533, 242425589, 518774117, 23636341, 2286862575, 1683533647, 220251523, 20834303, 5409972, 403667375, 20618180, 164554364, 65209619, 1498054537, 583117972"
politifact11627,"41427775, 972251769442131968, 1247798108, 885661050, 122280853, 55306603, 84132782, 921212904, 261918215, 716005268535001088, 900246232706297856, 15999667, 209943596, 402831407, 716005268535001088, 953000804, 16214488, 703069812050829313, 72400968, 17756195, 287960073, 3281928799, 823713084271370240, 823713084271370240, 944310152781615105, 254621726, 2500036429, 21398055, 2651777845, 42269675, 2978944091, 2675645600, 3182189198, 3586157234, 3067871271, 3250914614, 3644214195, 760087898, 51326500, 1019492173153095680, 552297511, 1858534038, 856715581881556993, 42355836, 59947923, 55679493, 1242850664, 254621726, 7848802, 3408262787, 33197758, 2800163888, 3408262787, 2608043178, 265023700, 3408262787, 198567213, 277404968, 967615274, 967615274, 967615274, 47035436, 14445363, 975029622, 198409448, 592898252, 751239961, 25175145, 65729308, 2370959600, 28023557, 1320095209, 116110583, 566548519, 16399202, 435055332, 3317494265, 749514914, 381072103, 2370959600, 15685115, 3366877630, 149984992, 43108370, 3623121437, 2371039628, 3145375730, 183803512, 381072103, 36173508, 335363088, 487170974, 3244702824, 2349046819, 16454741, 16631829, 15359014, 598038429, 598038429, 2608043178, 82046166, 706656156, 2352587126, 43028030, 246048281, 1027263074, 68949212, 25346069, 67899097, 175523931, 311130026, 564674807, 311130026, 175523931, 311130026, 564674807, 26912650, 3251097097, 3314645689, 73920529, 20365674, 414475452, 2894991326, 387398870, 24267812, 38781191, 38781191, 2663970236, 377540405, 4320799523, 4320799523, 4320799523, 377540405, 4320799523, 4320799523, 4240808611, 22311463, 4320799523, 146449043, 4136396489, 4136396489, 4320799523, 3050271631, 14186393, 391663407, 71832238, 3548399596, 264007848, 20744571, 379869831, 866855215, 2229483438, 578567438, 52508480, 52508480, 14445363, 52508480, 14445363, 16337707, 3438469581, 3137648726, 15685115, 853801490, 853801490, 3229039009, 485785248, 1970398459, 18465936, 3423275386, 833558286, 2475599276, 16569663, 2396615286, 101263529, 762435337, 389134325, 3839311094, 62743904, 3000249018, 2275518200, 25508307, 1260594385, 17495913, 17756195, 706354572722204673, 2756319344, 324489515, 517295547, 271513600, 16086967, 323034461, 623444777, 717475894579757056, 1887263564, 22822556, 316809461, 16364699, 408763466, 28974585, 18825080, 364055889, 713421614205919232, 17495913, 552375933, 36845729, 439141551, 3348577799, 3040134051, 4626939861, 39524698, 36599734, 1343632100, 3147178391, 535620128, 149993845, 23331853, 54582789, 623444777, 2610258134, 4138468775, 17129511, 58133296, 17495913, 1127187127, 715664922634547200, 149993845, 4320799523, 1127187127, 1127187127, 4320799523, 2983200424, 2174557292, 634076339, 535620128, 464881483, 108494073, 286315988, 182182978, 522327641, 2159907348, 2159907348, 710568045874438146, 4862979013, 883145995, 726619656950304768, 149993845, 25924647, 4809143067, 182182978, 16074791, 400479563, 724756249, 25924647, 3420825929, 25924647, 3225956311, 25730939, 1958874746, 4862053260, 160304538, 17082550"
politifact12755,"795774693944852480, 906630189790236672, 2963623381, 785254322669924353"
