Root,AvgRanking,ReliableUsersPercentage,MinUserScore,MaxuserScore,WeightedScore,AvgPageRank,AvgDegreeCentrality,AvgClosenessCentrality
politifact14135,0.0832334786768092,0.0,0.0,0.5392951376945002,3.3178703467227555,0.012339209380851252,0.011480941055400666,0.30010777460975574
politifact15161,0.0888010194423682,0.0,0.0,0.4520307508940557,0.6673452547647973,0.055402685475635816,0.0509100256893396,0.3567264196513761
politifact15367,0.16848324610197618,0.0,0.0,0.530018555583237,13.348061843992813,0.0035501088209452885,0.003280791267761805,0.3143356001218628
politifact14621,0.16239386184215437,0.0,0.0,0.5178734933385573,6.15341939582164,0.01489054699123037,0.014323591358673952,0.1726573164626521
politifact14517,0.2225221049081631,0.0,0.0,0.5269817453471072,3.921366158231823,0.017867527592862947,0.016587751437714748,0.33149548745590107
politifact14722,0.22166608565132026,0.0,0.0,1.3049658775917152,0.953231064259529,0.08475824339440137,0.08042101733047018,0.2806499102345669
politifact15534,0.09759132354502047,0.0,0.0,0.4774446317066994,6.338680387704225,0.003874803552617271,0.003652759103575173,0.33233923699649015
politifact13942,0.15071720488850054,0.0,0.0,0.4642819867208532,0.1947625933866617,0.14615454395117958,0.13585583482798658,0.3135834019276989
politifact15554,0.11440532515951012,0.0,0.0,0.5441267675129018,2.2437946141406786,0.02636659684920321,0.025122527243946667,0.24478851784680425
politifact13663,0.20282066047749206,0.0,0.0,1.3257128772394824,18.42396754585495,0.004305674136332151,0.004113280498985217,0.27182781655953425
politifact15352,0.2689127296481246,0.0,0.0,0.4685264549932342,1.963294535632541,0.02560533774526621,0.023651224188111393,0.39741299343864694
politifact14051,0.06001086876315062,0.0,0.0,0.5320669757394408,1.5404568077038314,0.013391214247166678,0.012743444835621651,0.32934017358813616
politifact14235,0.15472040987784522,0.0,0.0,1.035287090318502,6.936306306511971,0.00947809839168382,0.009017908475602621,0.28583585989095606
politifact14187,0.21798873321700338,0.0,0.0,0.5328571522784481,4.908178615427268,0.014558776327583277,0.01357266724522745,0.30372364896372195
politifact15309,0.20714497037285715,0.0,0.0,0.452150324470585,10.07448962504493,0.009149433749263655,0.008445901014173654,0.33750297021799
politifact14164,0.26240355343494703,0.0,0.0,0.4439783688421228,2.48959782322968,0.036567129261408184,0.033880658394847996,0.345810456779076
politifact14063,0.22504206808403063,0.0,0.0,0.4685264549932342,10.750666743168964,0.007460200181481189,0.006960948275738626,0.3016958592980313
politifact15301,0.632980339753212,0.0,0.632980339753212,0.632980339753212,0.316490169876606,0.7633641528553679,0.7494949494949494,0.8169442951818018
politifact14447,0.1714950929216674,0.0,0.0,0.5288456062087042,7.425056293401691,0.00875660723293044,0.008225366898036024,0.2241930336007564
politifact14333,0.08437449386313164,0.0,0.0,1.0424359685071962,6.934530445447135,0.004314382194407718,0.0039813210196303975,0.3709272659778052
politifact14785,0.0,0.0,0.0,0.0,0.0,0.07078164252820837,0.06452020202020202,0.4432055645113141
politifact15210,0.17830597894342776,0.0,0.0,1.0187181092469595,25.354259136807755,0.003066037056482731,0.002899602918547457,0.27628488403188955
politifact14426,0.15528051674026042,0.0,0.0,0.533154639229384,1.2222898630608128,0.05104406672717924,0.04853095049824816,0.33747072416213636
politifact14556,0.03673239577016829,0.0,0.0,0.4428364261089099,1.3223662477260585,0.01449115732400916,0.013324124435235516,0.38208615461006334
politifact15049,0.15715872267004521,0.0,0.0,0.4457099678105078,5.769687062819334,0.009080793912317147,0.008428868252586002,0.2837994971756193
politifact15178,0.10065918614100901,0.005405405405405406,0.0,2.483620415860012,6.769094351552232,0.00480394414329113,0.00446326620268577,0.3174330069847137
politifact13591,0.07094897338352324,0.0,0.0,0.4459194010758075,3.0408668379666186,0.008596989794220059,0.007762318347956491,0.42863402152715613
politifact13982,0.122957145072539,0.0,0.0,0.4501476895498821,0.8875034410962265,0.058351923937473654,0.05374933253645042,0.36635686355883934
politifact15349,0.0798487349308643,0.0,0.0,0.5389684515055341,1.796596535944447,0.02654971754362229,0.02439934204298548,0.36992234245281974
politifact13698,0.12480011823847657,0.0,0.0,0.7749945764205184,10.13575863780967,0.003026451251971723,0.0027658658522711037,0.3839545824316266
politifact15356,0.2294176801417298,0.0,0.0,0.752826747700164,15.142084048713107,0.004770084236367414,0.00443378778731117,0.33946734461608447
politifact14328,0.1764308103713299,0.0,0.0,0.7463048871942274,22.852170464796075,0.0038707248430722555,0.00375204709702738,0.2553958534180471
politifact14516,0.13701255516286562,0.0,0.0,0.7634543871074876,18.429837557384275,0.0032916719259790906,0.003196994843810761,0.2150116888220822
politifact13584,0.07081857945079782,0.0,0.0,0.5303287292159268,7.934816921594276,0.00200269928061436,0.0018365083819458098,0.40177272628389304
politifact14355,0.23892855871178914,0.0,0.0,0.4685264549932342,2.427504855750187,0.022665262141065907,0.020952354473649747,0.32017091654509244
politifact13565,0.18431724599983285,0.0,0.0,0.4409594363618375,4.8916034678258224,0.01154325089402462,0.010744047379398422,0.25185735557809036
politifact14386,0.18877197741704538,0.0,0.0,0.7545315758290039,13.719708136976479,0.0063019032223450774,0.006053761292020215,0.27347464430240714
politifact14207,0.0213715907641187,0.0,0.0,0.439125850480208,0.6938614395866205,0.011541337086459763,0.0104331056841663,0.4280287246456934
politifact15514,0.14367264426020035,0.0,0.0,0.7577768371097067,13.411038628213612,0.0048783829426127055,0.004609701186965116,0.233015119676078
politifact14003,0.033920474309864564,0.0,0.0,0.5289674605002399,2.408353676000384,0.01037189272487216,0.010129886642733898,0.2714858617903002
politifact15630,0.20404505396608721,0.0,0.0,0.4535458740621363,2.379335947867383,0.02634863488668463,0.02474079316867917,0.2763840291731283
politifact14755,0.1256109017468664,0.0,0.0,0.7554641056192347,10.487840591692112,0.006066393177620898,0.005881261909249356,0.18822500482891494
politifact14789,0.17507842123566184,0.0,0.0,0.5264956121711308,1.554050837480446,0.04083243565508822,0.03756609677310072,0.313573948785903
politifact14718,0.15775042590112626,0.0,0.0,0.4816874381508363,6.632804057327465,0.009543370353023503,0.008979856512457291,0.281996662060434
politifact14469,0.14912057592226335,0.017094017094017096,0.0,3.075715481644268,4.402830032787991,0.00990422459246985,0.009174107459832201,0.2863191218413339
politifact14448,0.15857818338496948,0.0,0.0,0.7551814010787858,11.628690700978474,0.004280174122142534,0.0039647280267346065,0.2817107496091462
politifact13931,0.07583573650007967,0.0,0.0,0.455014419000478,0.227507209500239,0.19214600862889583,0.17910578140463188,0.43866779123786714
politifact15095,0.08706278694848395,0.0,0.0,0.534339822220969,8.831275862809946,0.0034173017564499875,0.0032259270048471053,0.2877315176678797
politifact15540,0.1817006135956237,0.0,0.0,0.5210682906345658,10.302842876082561,0.00791102496543593,0.007575084951611775,0.2451875309143561
politifact14119,0.22567971254771932,0.0,0.0,0.4730097646221677,3.9447578659842506,0.018132759810726196,0.01709613474583492,0.32554029354359293
politifact13468,0.05822549216669187,0.0,0.0,0.7719738536804623,9.902276361224038,0.0013818986467385537,0.0013028836357157686,0.3325985500478052
politifact15232,0.11462204946313674,0.0,0.0,0.7594051498365771,0.7606800086449693,0.04395260476386748,0.04010205892527475,0.3683688805893502
politifact14222,0.1583491242790542,0.0,0.0,0.5213751164425392,19.012140287602158,0.003904804355964,0.0038354848759990885,0.248477942000978
