User ID,True News,False News,Total News
1016034734,1,0,1
35905585,1,0,1
237504659,1,0,1
313898088,1,0,1
2911572017,1,0,1
14836055,1,0,1
101239501,1,0,1
954861110,1,0,1
108403172,1,0,1
48358184,1,0,1
414269933,1,0,1
5950272,3,0,3
24093715,1,0,1
965188334,1,0,1
2176432173,1,0,1
142740168,1,0,1
595195277,1,0,1
340687050,1,0,1
16517838,1,0,1
102618075,1,0,1
45627569,2,0,2
43835094,1,0,1
24880446,3,0,3
1210022401,1,0,1
616219540,1,0,1
22659924,1,4,5
107685511,1,0,1
1151068046,1,0,1
157099071,2,0,2
322234897,1,0,1
285097277,2,0,2
130980745,1,0,1
2835516143,1,0,1
788441298,1,0,1
362094371,2,0,2
356859394,2,0,2
109465834,1,0,1
874397544,2,0,2
244632533,1,0,1
25655525,11,0,11
881272135,1,1,2
23375172,1,0,1
2190334998,1,0,1
15912026,1,0,1
19832886,3,0,3
91818895,1,0,1
141909035,1,0,1
935339916,1,0,1
2865690412,1,0,1
1633711453,2,0,2
132036513,1,0,1
3250155667,1,0,1
252179319,1,0,1
2247799814,2,2,4
18439219,2,0,2
352165726,1,0,1
43700617,1,0,1
443399720,1,0,1
3378939827,2,0,2
59269153,1,0,1
512860075,1,0,1
3039748331,1,0,1
3503431514,1,0,1
825026694,1,0,1
1573773163,1,0,1
33210362,1,0,1
1370729965,1,0,1
788209772,1,0,1
1680320599,1,0,1
29392882,1,0,1
59103425,1,0,1
854517144,1,0,1
1327051574,1,0,1
1644059683,1,0,1
135960089,1,0,1
448142012,2,0,2
1604873862,1,0,1
45253942,1,1,2
183753455,2,0,2
1030639411,1,0,1
714479521,2,0,2
198669134,1,0,1
4238620393,1,0,1
627883028,1,0,1
2258572598,1,0,1
18653963,1,0,1
2335290085,1,0,1
1318840760,1,0,1
536771005,1,0,1
601364154,1,0,1
788014626,1,0,1
1950378002,2,1,3
386292207,1,0,1
44251662,1,0,1
382933406,1,0,1
408660035,1,0,1
1381107632,1,0,1
199426090,2,1,3
2434294310,1,0,1
244210130,1,0,1
104290832,1,0,1
235140283,1,0,1
2396738862,2,0,2
26919151,3,0,3
2400901568,1,0,1
39606118,2,0,2
2764903728,1,0,1
30758317,1,1,2
18270755,1,0,1
33422843,1,0,1
2208500749,1,0,1
398151402,1,0,1
18662449,1,0,1
33545544,2,0,2
62654854,1,0,1
186200721,1,0,1
19150025,1,0,1
1287717751,1,0,1
220070264,1,0,1
97088995,1,0,1
1069562928,1,0,1
2835922224,1,0,1
34697179,1,0,1
3311544643,1,0,1
4877250641,1,0,1
4800796580,1,0,1
2903272862,1,0,1
184316405,1,0,1
221136111,1,0,1
24201803,1,0,1
32688101,1,0,1
422837929,1,0,1
243031503,1,0,1
297191567,5,1,6
2777857189,1,0,1
2926910518,1,0,1
32213400,1,0,1
17891717,1,0,1
290824795,1,1,2
178414091,1,0,1
4535254042,2,0,2
509020986,1,0,1
708724100664000515,1,0,1
840668292,1,0,1
3982451952,1,0,1
3893210375,1,1,2
279358548,1,0,1
96399170,1,0,1
118492640,1,0,1
727316555353182208,1,0,1
2346381148,1,0,1
468649856,1,0,1
2724302178,1,0,1
23121243,1,0,1
242562766,1,0,1
45283882,1,0,1
14860927,1,0,1
14617868,2,0,2
60355634,1,0,1
264333349,1,0,1
251341054,1,0,1
28777330,1,0,1
21123907,1,0,1
931233900,1,0,1
4228647439,1,0,1
779093905,9,0,9
114705362,1,0,1
1431031490,2,0,2
34534800,1,0,1
545474475,1,0,1
1170282277,1,0,1
361413906,1,0,1
712757250327097344,1,0,1
33629472,1,0,1
49159617,1,0,1
1199718931,1,0,1
3313860960,4,0,4
28099002,1,0,1
34698537,2,0,2
16384628,2,0,2
1978871635,1,0,1
37824647,1,0,1
119428713,1,0,1
402445185,1,0,1
1113237176,1,0,1
520460203,6,0,6
244200696,1,2,3
291336460,2,0,2
4892121400,1,1,2
28649563,1,0,1
464584780,1,0,1
528202431,1,0,1
2307331352,1,0,1
375677769,1,0,1
2424747295,1,0,1
2811394658,1,0,1
744590264287662080,1,0,1
340545072,1,0,1
19802846,1,0,1
49871367,1,0,1
1173756973,1,0,1
120633310,1,0,1
385400572,1,0,1
81842188,1,0,1
453321264,1,0,1
541906868,1,0,1
1180778942,1,0,1
2298109747,1,0,1
15722081,1,0,1
934435579,1,0,1
297184362,1,0,1
720323991894798336,1,0,1
1252758240,1,0,1
40097313,1,0,1
233440397,1,0,1
1043931564,2,0,2
374199331,1,0,1
261046410,1,0,1
3937328774,1,0,1
14922943,1,0,1
27194581,1,0,1
2291304307,1,0,1
387361116,1,0,1
26785949,1,0,1
732671288523776000,1,0,1
243815585,1,0,1
112476696,1,0,1
833349258,2,0,2
3855053854,1,0,1
2788080711,1,0,1
388084214,1,0,1
740726167225966596,2,0,2
32800767,1,1,2
2376083268,1,0,1
27762467,2,0,2
741185359761965056,1,0,1
307153297,1,0,1
491466950,1,0,1
38854434,1,0,1
498470488,1,0,1
20740762,1,0,1
346217886,1,0,1
100911079,1,0,1
630864427,1,0,1
602909959,1,0,1
2463507782,1,0,1
73179323,1,0,1
58896109,1,0,1
32677109,1,0,1
18176907,1,0,1
125171508,1,0,1
3626710458,1,0,1
78962736,1,0,1
774693076379893761,1,0,1
386377110,1,0,1
2516013102,1,0,1
460113056,1,0,1
518383246,1,0,1
1491441415,1,0,1
15349792,1,0,1
885497064511201281,2,0,2
26249078,2,0,2
53257678,1,0,1
2871899817,1,0,1
1458417840,2,0,2
66914769,2,2,4
41281327,2,0,2
926383879,2,0,2
909434454,1,0,1
1895637186,2,0,2
136085543,1,0,1
279425578,1,0,1
56205676,2,0,2
2754775392,1,0,1
3111889034,2,0,2
3436249294,2,0,2
22053247,1,0,1
32978700,1,0,1
942815238,1,0,1
382370203,2,1,3
30626499,1,0,1
383866418,1,0,1
95632468,3,0,3
433362653,2,0,2
22661915,1,0,1
291789016,2,0,2
3306356200,2,0,2
2608302020,1,0,1
2326576213,1,0,1
96814613,1,0,1
3025770777,1,0,1
2796903343,1,0,1
1541643854,11,0,11
335710713,1,0,1
234076093,1,0,1
601519183,1,0,1
709776957110489088,1,0,1
28926547,1,0,1
707766407061069824,2,0,2
1003130904,1,0,1
619603010,1,0,1
2521705903,1,0,1
252353889,1,0,1
21495530,2,0,2
22926791,1,0,1
4910014602,1,0,1
312248392,1,0,1
23912819,1,0,1
20964739,1,0,1
612057704,3,0,3
33427412,1,0,1
34383891,4,0,4
620473700,1,0,1
2574904722,1,0,1
274244605,1,0,1
17267116,1,0,1
32783164,1,0,1
38729670,1,0,1
846171584490602497,1,0,1
235057036,1,0,1
368485685,1,0,1
956570438431371266,1,0,1
716285898,1,0,1
3150800516,1,0,1
22630262,1,0,1
77764733,1,0,1
606415894,1,0,1
59578500,1,0,1
3173165427,1,0,1
821968464,1,0,1
546269243,1,0,1
1318288093,1,0,1
32487700,1,0,1
3093200139,1,0,1
21425258,1,0,1
2150229207,1,0,1
34991473,1,0,1
94492517,1,0,1
48335285,1,0,1
156629416,1,0,1
68270085,1,0,1
58510019,1,0,1
621066418,1,0,1
716725658,1,0,1
298198699,1,0,1
23216003,1,0,1
345021225,1,0,1
82901787,1,0,1
591041659,1,0,1
340567206,1,0,1
26021608,1,0,1
14717197,1,0,1
24212955,1,0,1
16193222,1,0,1
483429828,1,0,1
292374563,1,0,1
24054719,1,0,1
21268897,1,0,1
348846843,1,0,1
705187969,2,0,2
573776771,1,0,1
20344756,2,0,2
183599654,1,0,1
184202099,1,0,1
147398785,1,0,1
11134252,1,0,1
276239802,2,0,2
83967276,1,0,1
182606087,1,1,2
512756554,1,0,1
40615400,2,0,2
227373977,1,0,1
338768978,2,0,2
103155984,1,0,1
15871245,1,0,1
715180392,1,0,1
60841112,1,0,1
14261352,1,0,1
105015120,2,0,2
12176732,2,0,2
35013862,1,0,1
16915757,1,0,1
40104651,1,0,1
18706750,1,0,1
21536937,2,0,2
25072551,1,0,1
16839629,1,0,1
106591530,1,0,1
26051826,1,0,1
236149457,1,0,1
50653285,1,0,1
221992638,1,0,1
260848405,1,0,1
8062262,1,0,1
15436295,1,0,1
612835158,1,0,1
18122583,1,0,1
10186662,1,0,1
261339860,1,0,1
98025980,1,0,1
19239297,1,0,1
470726943,1,0,1
23096621,1,0,1
21595926,1,0,1
547121338,1,0,1
58500096,1,0,1
801146490,1,0,1
499288700,1,0,1
48194903,1,0,1
212707756,1,0,1
47128578,1,0,1
346100199,1,0,1
2471629956,1,0,1
32554327,1,0,1
53043531,1,0,1
148878245,2,0,2
16820025,1,0,1
235649051,1,0,1
125793790,1,0,1
148845723,1,0,1
27027979,1,0,1
41405498,1,0,1
185340210,1,0,1
82998105,3,0,3
59500657,4,0,4
23495883,1,0,1
168805641,1,0,1
90761709,1,0,1
90759034,1,0,1
90763831,1,0,1
90443198,1,0,1
90444952,1,0,1
91021295,1,0,1
94004945,1,0,1
94004227,1,0,1
90780452,1,0,1
27114180,1,0,1
361312057,1,0,1
22396491,1,0,1
933007231,1,0,1
16875261,1,0,1
348264854,1,0,1
40334543,3,0,3
348039692,1,0,1
525750162,1,2,3
489488373,1,0,1
450812542,1,0,1
23713170,3,0,3
49979968,1,0,1
928537195,1,0,1
178292964,1,0,1
281771374,1,0,1
1446327206,1,0,1
344485358,1,0,1
290560929,1,0,1
35085640,1,0,1
1588686306,1,0,1
62127738,1,0,1
15772453,1,0,1
952425872,1,0,1
369204332,1,0,1
238314250,1,0,1
382766358,1,0,1
258090432,2,0,2
16568549,1,0,1
549731059,1,0,1
721633069,1,0,1
724890721,1,0,1
18242013,1,0,1
843541790,1,0,1
33011922,1,0,1
288840026,1,0,1
1255590078,1,0,1
217419469,1,0,1
233305430,1,0,1
15124985,1,0,1
12124542,2,0,2
25384939,1,0,1
62676807,1,0,1
437925424,1,0,1
901726280,2,0,2
282831366,1,0,1
1305789096,1,0,1
20859215,1,0,1
937221480,1,0,1
45330077,1,0,1
990850279,1,0,1
885015416,1,0,1
1327862617,1,0,1
382827955,1,0,1
224516247,1,0,1
859427222,1,0,1
533871519,1,0,1
284203938,1,0,1
20938758,1,0,1
494401121,1,0,1
96802970,1,0,1
72541292,1,0,1
56396231,1,0,1
390196713,1,0,1
575719087,1,0,1
355859215,1,0,1
23346515,1,0,1
297106603,1,0,1
832624106,1,0,1
1007083711,1,0,1
162728310,1,0,1
106816041,1,0,1
1869267402,1,0,1
552216751,1,0,1
79197581,1,0,1
10400902,1,0,1
16069795,1,0,1
361324576,1,0,1
288077828,1,0,1
332458313,1,0,1
51745167,1,0,1
318433704,1,0,1
298069521,1,0,1
289400002,1,0,1
17035220,1,0,1
167623458,1,0,1
1440292376,2,0,2
277603298,1,0,1
48073289,1,0,1
28637255,1,0,1
14074673,1,0,1
1608976652,1,0,1
113977329,1,0,1
383397052,1,0,1
261074070,1,0,1
248872251,1,0,1
874039963,1,0,1
243140262,1,0,1
1252873160,1,0,1
782582845,1,0,1
173173774,1,0,1
310618701,1,0,1
20935124,1,0,1
16421477,1,0,1
297375737,2,0,2
79286432,1,0,1
135793906,1,0,1
260026848,1,0,1
199303612,2,0,2
1486117886,2,0,2
16548466,1,0,1
403435551,1,0,1
1428287258,1,0,1
251764987,1,0,1
20809144,1,0,1
37379831,1,0,1
370429269,1,0,1
25525985,1,0,1
132295998,1,0,1
701680274,1,0,1
213312528,1,0,1
1526479932,1,0,1
252764352,1,0,1
498294115,1,0,1
1478251837,1,0,1
274209393,1,0,1
27354031,1,0,1
44188914,1,0,1
264458813,1,0,1
801799388,1,0,1
817586880,1,0,1
25359730,1,0,1
237897107,1,0,1
295367696,1,0,1
56945534,1,0,1
1876225579,1,0,1
50261744,1,0,1
620187233,2,0,2
46315282,1,0,1
394613745,1,0,1
58619336,1,0,1
345511631,2,0,2
1266062156,2,0,2
395003206,1,0,1
1891871546,1,0,1
70838833,1,0,1
21037189,1,0,1
24645782,1,0,1
126398066,1,0,1
101953428,1,0,1
103560785,1,0,1
23894420,1,0,1
24182057,1,0,1
25471127,1,0,1
110918004,1,0,1
49192413,3,0,3
113504849,1,0,1
26218224,1,0,1
112183439,1,0,1
36688854,1,0,1
62447206,2,0,2
51705556,1,0,1
74781364,2,0,2
49262454,1,0,1
62928539,1,0,1
23182066,1,0,1
81988652,1,0,1
84388315,1,0,1
7713202,3,0,3
15394954,2,0,2
19291582,1,0,1
21315898,1,0,1
25471311,1,0,1
15735191,3,0,3
21857709,2,0,2
22643800,1,0,1
60941344,8,0,8
103316756,1,0,1
19612749,1,0,1
48566603,1,0,1
30096408,1,0,1
63024175,1,0,1
40630448,1,0,1
40386577,1,0,1
76027332,1,0,1
200925366,1,0,1
21589447,1,0,1
378172310,1,0,1
571202103,1,0,1
48071635,4,1,5
3021246546,1,0,1
3038966184,1,0,1
15855073,1,0,1
186232153,1,0,1
169666957,1,0,1
1301573059,1,0,1
14862082,1,0,1
33989747,2,0,2
15220505,1,0,1
148321874,1,0,1
271026442,1,0,1
116050479,1,0,1
765310177478258688,1,0,1
12163922,1,0,1
15727697,2,0,2
287893095,1,0,1
624154801,1,0,1
708338301594423296,1,0,1
105952118,1,0,1
1065024259,1,0,1
455178125,1,0,1
750742061842849793,1,0,1
244880310,1,0,1
4721679323,1,0,1
430965559,1,0,1
18938704,1,1,2
218645400,1,0,1
87957969,3,1,4
291249899,1,0,1
3029466310,1,0,1
723970094775324672,1,0,1
2426218693,1,0,1
2283571788,1,0,1
50727589,1,0,1
1697710316,1,0,1
144189766,1,0,1
717902302,1,0,1
2273640426,1,0,1
502485150,1,0,1
2153476724,1,0,1
767615423491612676,1,0,1
913388659,1,0,1
755797266435190784,1,0,1
36033359,1,0,1
3044710461,1,0,1
307428791,1,0,1
462457376,1,0,1
3935994083,1,0,1
164554364,2,0,2
3000661701,1,0,1
329888335,1,0,1
463382740,1,0,1
228437789,1,0,1
2340676115,1,0,1
727558548540956672,1,1,2
110899711,1,0,1
4787331950,2,0,2
139147114,1,0,1
474450287,2,0,2
28674574,1,0,1
3230920029,1,0,1
343535198,1,0,1
17669628,1,0,1
298099354,1,0,1
23326668,1,0,1
288755234,1,0,1
19241609,1,0,1
19408886,1,0,1
626493687,1,0,1
2722008668,1,0,1
5054871,1,0,1
90711442,1,0,1
118837027,1,0,1
188006140,1,0,1
2281029895,1,0,1
242696283,1,0,1
1441793414,1,0,1
11763832,1,0,1
552068166,1,0,1
2196488120,1,0,1
3361002119,1,0,1
43760718,1,0,1
29488514,1,0,1
76377195,1,0,1
14376840,1,0,1
2356561136,1,0,1
2562413593,1,0,1
4850124523,1,0,1
37238811,1,0,1
555438116,1,0,1
723875647,1,0,1
2815859062,1,0,1
4026891073,1,0,1
455374803,1,0,1
2461947739,1,0,1
22526181,1,0,1
322874617,1,0,1
4780848218,1,0,1
14678264,1,0,1
3289097660,1,0,1
2415311274,3,0,3
389841834,1,0,1
931039604,1,0,1
462427721,1,0,1
23658399,1,0,1
254835131,1,0,1
24601373,1,0,1
2566124461,1,0,1
2756388564,1,0,1
2400988178,1,0,1
2267700079,1,0,1
28144315,1,0,1
765353478415785984,5,0,5
708325359725334533,1,0,1
266285257,1,0,1
100531988,1,0,1
710997919197843456,1,0,1
717836722508210176,1,0,1
727167120,1,0,1
713731054906044417,1,0,1
105917268,1,0,1
2296218770,2,0,2
2856180336,2,0,2
4296576674,1,0,1
284090190,1,0,1
284788394,1,0,1
220251523,2,0,2
2359310914,2,0,2
2994390921,2,0,2
2334894821,2,0,2
740735647833432064,1,0,1
2371028220,2,0,2
3153116920,2,0,2
2347832648,2,0,2
2351157576,2,0,2
1511154877,2,0,2
1939212224,2,0,2
2322972280,2,0,2
3241468546,2,0,2
2282990761,2,0,2
128450643,1,0,1
1219847012,2,0,2
2383802631,2,0,2
3153083326,2,0,2
2331266245,2,0,2
2358140324,2,0,2
1214570670,1,0,1
3188677721,1,0,1
47401956,1,0,1
583127113,1,0,1
2646742148,1,0,1
1166706835,1,0,1
67041692,1,0,1
302050680,1,0,1
2463362038,1,0,1
1733102622,2,0,2
2414749344,1,0,1
223761032,1,0,1
3341942097,1,0,1
24570249,1,0,1
16462209,1,0,1
3664920377,1,0,1
269535116,1,0,1
2155585524,1,0,1
4074792076,1,0,1
786734930130796544,1,0,1
187657428,3,0,3
241266878,1,2,3
797342566874279936,1,0,1
42565249,1,0,1
1653547458,1,0,1
512620752,1,0,1
135991229,1,0,1
885512018,1,0,1
2324594156,1,0,1
787467362,1,0,1
24259655,1,0,1
727840825661661184,1,0,1
802898727836983296,1,0,1
637449762,1,0,1
189220816,2,0,2
511167564,1,0,1
2372488122,1,0,1
1095901676,2,0,2
27347518,1,0,1
16866585,1,0,1
26548471,1,0,1
30404396,1,0,1
18695206,1,0,1
23083328,1,0,1
47618997,1,0,1
24596498,1,0,1
23477691,1,0,1
203240268,1,0,1
27637466,1,0,1
601598020,1,0,1
351921841,1,0,1
914792222,1,0,1
212449197,1,0,1
923718307,1,0,1
71046775,1,0,1
911459833,1,0,1
787987488,1,0,1
235297381,1,0,1
956702196,1,0,1
23038458,1,0,1
35345306,1,0,1
537725868,1,0,1
505312110,1,0,1
118471283,1,0,1
57754858,1,0,1
71089130,1,0,1
530803101,1,0,1
878045425,1,0,1
535950676,1,0,1
415826305,1,0,1
302227560,1,0,1
264455971,1,0,1
492529570,2,0,2
24464743,2,0,2
472493258,1,0,1
1646960790,1,0,1
27886115,1,0,1
230021244,1,0,1
127689975,1,0,1
377797903,1,0,1
9300262,3,1,4
17899072,1,0,1
22181755,1,0,1
15210410,1,0,1
26946495,1,0,1
23186421,1,0,1
43959929,1,0,1
15675138,1,0,1
17777458,1,0,1
37907293,1,0,1
95110329,1,0,1
19515059,1,0,1
207597604,2,0,2
18078996,1,0,1
27882000,1,0,1
18351671,1,0,1
54584063,1,0,1
17689636,1,0,1
33811812,3,0,3
196346678,1,0,1
25037561,1,0,1
2310651,1,0,1
16031927,1,0,1
144570961,4,0,4
12354832,1,0,1
20158431,1,0,1
11206882,1,0,1
14924568,1,0,1
20087767,1,0,1
84887726,1,0,1
126938702,1,0,1
114906911,1,0,1
126495237,1,0,1
108392973,1,0,1
53488224,1,0,1
28881904,1,0,1
23132784,1,0,1
71559767,1,0,1
53558039,1,0,1
52112173,1,0,1
185085633,1,0,1
79822329,1,0,1
145246890,1,0,1
66623712,2,0,2
249301929,1,0,1
115252451,1,0,1
21021326,1,0,1
33265414,2,0,2
96718576,1,0,1
39679086,1,0,1
356112149,1,0,1
105025728,1,0,1
139939069,1,0,1
22284180,1,0,1
121784390,1,0,1
19084210,2,0,2
380196811,1,0,1
21214657,1,0,1
180619121,1,0,1
17537826,1,0,1
50241304,1,0,1
37209193,2,0,2
422023446,1,0,1
16463412,1,0,1
45830077,1,0,1
224294785,1,0,1
88692209,1,0,1
16657939,1,0,1
552381569,1,0,1
15176033,1,0,1
16351976,1,0,1
70862385,1,0,1
148816052,1,0,1
15860016,1,0,1
264180341,1,0,1
188574882,1,0,1
45876299,1,0,1
159911700,1,0,1
396199824,1,0,1
27859021,1,0,1
70843605,1,0,1
277673971,1,0,1
15764148,1,0,1
1400125417,1,0,1
310848820,1,0,1
10569882,1,0,1
115572931,1,0,1
516487830,1,0,1
633899914,2,0,2
1318817778,2,0,2
1505310270,1,0,1
34304176,1,0,1
61800552,1,0,1
1564795945,10,0,10
1252957082,1,0,1
1591979294,1,0,1
2326106832,3,0,3
2376428107,1,0,1
2722285736,1,0,1
42584603,1,0,1
223214333,1,0,1
1628712265,1,0,1
95570416,2,0,2
66028401,1,0,1
21594916,1,0,1
78411302,1,0,1
2887119106,1,0,1
35991485,1,0,1
324780470,2,0,2
27013292,1,0,1
367184161,1,0,1
1283315502,1,0,1
126031500,1,0,1
1661456132,1,0,1
4329816677,1,0,1
17932977,1,0,1
45412612,1,0,1
56897312,1,0,1
263724998,1,0,1
768548878995947520,1,0,1
2839333885,1,0,1
336049934,1,0,1
100146431,3,0,3
3308663193,3,0,3
461811695,1,0,1
1242686162,1,0,1
728715190007640066,1,0,1
708469135211044865,1,0,1
3574774397,1,0,1
818795915943157761,1,0,1
13029952,1,0,1
15854368,1,0,1
81253316,1,0,1
36991255,1,0,1
705287821,2,0,2
278066896,1,0,1
305392294,1,1,2
18726554,1,0,1
417884125,1,0,1
29897850,2,0,2
3235480117,1,0,1
363672189,1,0,1
561647557,1,0,1
483390592,1,0,1
120925323,1,0,1
2872851489,1,0,1
705147587863650309,1,0,1
864097278,1,0,1
226684702,1,0,1
2864402383,1,0,1
850063620,1,0,1
3067954806,1,0,1
15150318,1,0,1
385814283,1,0,1
381888046,1,0,1
1675832214,1,0,1
3296192420,1,0,1
28824136,1,0,1
3139977498,1,0,1
254719698,9,0,9
430019058,1,0,1
1613205524,1,0,1
1098782822,1,0,1
114865774,1,0,1
66237835,3,0,3
1078423556,3,0,3
1269876919,3,0,3
106317376,1,0,1
94243838,1,0,1
153123083,2,0,2
437656153,1,0,1
848411592,1,0,1
353169698,1,0,1
740972952,1,0,1
1442389117,1,0,1
1291851170,1,0,1
233833868,1,0,1
321439621,2,0,2
821944514814287873,1,0,1
773340859303682049,2,0,2
803987366595723264,1,0,1
830894440478863362,1,0,1
2529955993,1,0,1
1901548345,2,0,2
986728614141063168,1,0,1
15919395,1,0,1
1001784814398197761,1,0,1
191376204,1,0,1
1370281056,1,0,1
377226216,1,0,1
595054855,1,0,1
524262892,1,0,1
17782240,1,0,1
20596321,1,0,1
60973030,1,0,1
780307178804486144,1,0,1
16165168,1,0,1
31312712,1,0,1
30135284,1,0,1
53444857,1,0,1
2169510360,1,0,1
1101298442,1,5,6
95053140,1,0,1
292719867,1,0,1
426903572,2,3,5
776585315796520964,1,0,1
741138328859348994,1,0,1
3661565293,1,0,1
4498835533,1,0,1
172243474,1,0,1
26312710,1,0,1
16802422,2,0,2
18244481,1,0,1
4529660894,1,0,1
19098724,2,0,2
8104962,1,0,1
32546563,1,0,1
2553700664,1,0,1
43674293,1,0,1
59494323,1,0,1
329656576,1,0,1
15866864,1,0,1
20027679,1,0,1
18081794,1,0,1
4901345663,1,0,1
27109121,1,0,1
149984992,5,1,6
27323880,1,0,1
247077085,1,0,1
14849382,1,0,1
80415454,1,0,1
25295744,1,0,1
820187383,1,1,2
241983890,4,0,4
15802262,1,0,1
2941960914,1,0,1
2963073044,1,0,1
2956339465,1,0,1
2953891819,1,0,1
2946153516,1,0,1
2944873374,1,0,1
2943810000,1,0,1
2962400489,1,0,1
2944959865,1,0,1
3054923013,1,0,1
2964112371,1,0,1
2939454165,1,0,1
2922934425,3,0,3
2952899661,1,0,1
2958658829,1,0,1
3037467644,1,0,1
2942307677,1,0,1
2964133768,1,0,1
2940679464,1,0,1
2952342948,1,0,1
3054914775,1,0,1
2940517246,1,0,1
2956034419,1,0,1
2950895631,1,0,1
2954620740,3,0,3
2927343682,3,0,3
394876518,2,0,2
55232967,2,0,2
1534267009,1,1,2
624525019,2,0,2
1883675562,1,0,1
549665631,2,0,2
813064693,1,2,3
2279233502,1,0,1
5741722,2,0,2
1045337473,1,0,1
244317966,1,1,2
78981199,1,0,1
2838230316,1,0,1
961584560,1,0,1
1497094153,1,0,1
2999695969,1,0,1
577337422,1,0,1
14365762,1,1,2
27125405,2,0,2
2269663902,1,0,1
876302191,2,0,2
1278597655,5,0,5
851815249,5,0,5
126600280,5,0,5
794685822,1,0,1
879285114,1,0,1
369760961,3,0,3
3031655738,2,0,2
43616122,1,0,1
102793411,1,0,1
446352213,1,0,1
3073992693,1,0,1
1031276924,1,0,1
1375358473,1,0,1
872906442,1,0,1
1412236400,1,0,1
2373040536,1,0,1
2376484598,1,0,1
2376475308,1,0,1
2376460524,1,0,1
2376668874,1,0,1
2376595645,1,0,1
2376494796,1,0,1
2376680522,1,0,1
2376707382,1,0,1
395132433,1,0,1
130405793,2,0,2
1902513661,1,0,1
276532430,1,0,1
20276998,1,0,1
2340679891,1,0,1
1531914000,1,0,1
334626794,2,0,2
33428736,1,0,1
2508465025,1,0,1
463836710,1,0,1
86241025,1,0,1
74353000,1,0,1
336041336,1,0,1
2352351271,1,0,1
71605856,1,0,1
149030455,1,0,1
8442262,1,0,1
3150177815,1,0,1
131691112,2,0,2
3150243562,1,0,1
3150238049,1,0,1
3154554497,1,0,1
1630382384,1,0,1
1630506636,4,0,4
2999712931,1,0,1
76280043,1,0,1
2338621573,1,0,1
1090207538,1,0,1
2151644736,1,0,1
1920778994,1,0,1
1300459141,1,0,1
2172753030,1,0,1
2789120104,1,0,1
2914388339,1,0,1
373867306,1,0,1
77217079,1,0,1
321781431,2,0,2
1628717456,1,0,1
213708918,3,0,3
394885625,2,0,2
391547420,2,0,2
58098679,3,0,3
222695753,2,0,2
23394247,1,2,3
3012034789,1,0,1
606759720,1,0,1
72552866,3,1,4
14328877,1,2,3
2389748504,4,0,4
1365383760,1,0,1
18739107,1,0,1
2792538739,1,0,1
17031299,1,0,1
545570618,1,0,1
614558902,1,0,1
337757253,1,0,1
566668275,1,0,1
472311211,1,0,1
17570832,1,0,1
22116528,1,0,1
120036243,1,0,1
40720580,1,0,1
117006674,1,0,1
322429019,1,0,1
2910800589,1,0,1
591637643,1,0,1
2460219439,2,0,2
20715936,1,0,1
2559933055,1,2,3
1678936298,1,0,1
2996801,1,0,1
2955182857,1,0,1
1053236226,1,0,1
18180382,1,0,1
413528430,1,0,1
1343041748,1,0,1
1319306851,1,0,1
468067060,1,0,1
80678758,1,0,1
1007618004,1,0,1
2461068168,2,0,2
16892052,1,0,1
1387152374,1,0,1
577521461,1,0,1
1626678704,1,0,1
49251379,2,0,2
20474813,1,0,1
469944668,2,0,2
605726198,1,0,1
209622504,2,0,2
118727695,1,0,1
106542704,1,0,1
455500604,1,0,1
3047162282,1,0,1
2227765907,1,0,1
15530713,1,0,1
12085742,1,0,1
17378574,1,0,1
20476599,1,0,1
3025150389,1,0,1
2975441560,1,0,1
18364847,1,0,1
18146481,1,0,1
2795517045,2,0,2
401633580,1,0,1
3165390867,2,0,2
2212454553,1,0,1
582689833,1,0,1
935889206399979522,1,0,1
3052538318,1,0,1
22496593,1,0,1
1547012486,1,0,1
242092101,1,0,1
5392522,2,0,2
129874804,1,0,1
48339984,1,0,1
3122928175,1,0,1
215026562,3,0,3
20150502,2,0,2
41009137,1,0,1
238384492,1,0,1
22376014,1,0,1
25902813,1,0,1
117743669,1,0,1
1010101092,1,0,1
56701775,1,0,1
821752764,1,0,1
393469195,1,0,1
149315713,3,0,3
409658798,1,0,1
2574674872,1,0,1
41427775,1,0,1
972251769442131968,1,0,1
1247798108,1,0,1
885661050,1,0,1
55306603,1,0,1
84132782,1,0,1
921212904,1,0,1
261918215,1,0,1
716005268535001088,2,0,2
900246232706297856,1,0,1
15999667,1,0,1
209943596,1,0,1
402831407,1,0,1
953000804,1,0,1
16214488,1,0,1
703069812050829313,1,0,1
72400968,1,0,1
17756195,2,0,2
287960073,2,0,2
3281928799,1,0,1
823713084271370240,2,0,2
944310152781615105,1,0,1
254621726,2,0,2
2500036429,1,0,1
21398055,1,0,1
2651777845,1,0,1
42269675,1,0,1
2978944091,1,0,1
2675645600,1,0,1
3182189198,1,0,1
3586157234,1,0,1
3067871271,1,0,1
3250914614,1,0,1
3644214195,1,0,1
760087898,1,0,1
51326500,1,0,1
1019492173153095680,1,0,1
552297511,1,0,1
1858534038,1,0,1
856715581881556993,1,0,1
42355836,1,0,1
59947923,1,0,1
55679493,1,0,1
1242850664,1,0,1
7848802,2,0,2
3408262787,4,0,4
33197758,1,0,1
2800163888,1,0,1
2608043178,3,0,3
265023700,1,0,1
198567213,1,0,1
277404968,1,0,1
967615274,3,0,3
47035436,1,0,1
14445363,3,0,3
975029622,1,0,1
198409448,1,0,1
592898252,1,0,1
